Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),Source Notes,Internal Notes,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warthen Old Jail,https://web.archive.org/web/20191016184448/https://wacohistorical.org/historical-sites/warthen-old-jail-ca-1786/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles E. Choate,https://web.archive.org/web/20191016184754/https://wacohistorical.org/historical-sites/charles-e-choate/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington County Courthouse,https://web.archive.org/web/20191016184704/https://wacohistorical.org/historical-sites/washington-county-courthouse-ca-1869/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson Davis’ Heritage Trail & Sherman’s March to the Sea,https://web.archive.org/web/20191016185030/https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamburg State Park,https://web.archive.org/web/20191016185137/https://wacohistorical.org/historical-sites/hamburg-state-park/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Jefferson Elder Community Center,https://web.archive.org/web/20191016185318/https://wacohistorical.org/historical-sites/thomas-jefferson-elder-community-center-ca-1890/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandersville School,https://web.archive.org/web/20191016185417/https://wacohistorical.org/sandersville-school/,2019-10-16,,,,,,,,,,,,
0152,Tunnel Hill Heritage Center & Museum,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,"museum in Tunnel Hill, Georgia, USA",,museum,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,"215 Clisby Austin Road, Tunnel Hill, GA 30755",https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,Tunnel Hill,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,Whitfield County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,United States of America,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,"34.84001, -85.042077",https://www.geocod.io,2019-10-23,+1-706-876-1571,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,,,,https://www.civilwarrailroadtunnel.com/,https://web.archive.org/web/20191016190251/https://www.civilwarrailroadtunnel.com/,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,
0153,Historic Westville,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,"heritage site in Columbus, Georgia, USA",,heritage site,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,"3557 South Lumpkin Road, Columbus, GA 31903",https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,Columbus,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,Muscogee County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,"32.383614, -84.958095",https://www.geocod.io,2019-10-23,+1-706-940-0057,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,mailto:info@westville.org,,,http://www.westville.org,https://web.archive.org/web/20191016190718/https://westville.org/,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,
0154,Whitfield-Murray Historical Society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in Dalton, Georgia, USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"715 Chattanooga Avenue, Dalton, GA 30720",https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,Dalton,https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,Whitfield County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,United States of America,https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,"34.782314, -84.972605",https://www.geocod.io,2019-10-23,+1-706-278-0217,https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,maitlto:director@whitfieldmurray.org,https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,http://www.whitfield-murrayhistoricalsociety.org,https://web.archive.org/web/20191016191129/http://www.whitfield-murrayhistoricalsociety.org/,2019-10-16,1976,https://web.archive.org/web/20191016191309/http://www.whitfield-murrayhistoricalsociety.org/aboutus.html,2019-10-16,,,,,,,,,,6180,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,30722,https://web.archive.org/web/20191016191439/http://www.whitfield-murrayhistoricalsociety.org/aboutus/contactus.html,2019-10-16,,,,,,
0155,Jepson Center,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,"museum in Savannah, Georgia, USA",,museum,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,"207 West York Street, Savannah, GA 31401",https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,Savannah,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,Chatham County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,United States of America,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,"32.078222, -81.095145",https://www.geocod.io,2019-10-23,+1-912-790-8800,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,,,,https://www.telfair.org/visit/jepson-center/,https://web.archive.org/web/20191016165418/https://www.telfair.org/visit/jepson-center/,2019-10-16,2006,https://www.telfair.org/visit/jepson-center/,2019-10-16,,,,Telfair Museums,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,,,,10081,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,31412,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,,,,,,
0156,Owens-Thomas House & Slave Quarters,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,"museum in Savannah, Georgia, USA",,museum,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,"124 Abercorn Street, Savannah, GA 31401",https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,Savannah,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,Chatham County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,United States of America,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,"32.077366, -81.089231",https://www.geocod.io,2019-10-23,+1-912-790-8800,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,,,,https://www.telfair.org/visit/owens-thomas/,https://web.archive.org/web/20191016165640/https://www.telfair.org/visit/owens-thomas/,2019-10-16,1819,https://www.telfair.org/visit/owens-thomas/,2019-10-16,,,,Telfair Museums,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,,,,10081,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,31412,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,,,,,,
0157,Brown House Museum,https://wacohistorical.org/historical-sites/brown-house-museum-ca-1851/,2019-10-21,"museum in Sandersville, Georgia, USA",,museum,https://wacohistorical.org/historical-sites/brown-house-museum-ca-1851/,2019-10-21,"268 North Harris Street, Sandersville, GA 31082",https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,Sandersville,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,United States of America,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,"32.98766, -82.810204",https://www.geocod.io,2019-10-23,+1-478-552-1965,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,,,,https://wacohistorical.org/historical-sites/brown-house-museum-ca-1851/,https://web.archive.org/web/20191016184328/https://wacohistorical.org/historical-sites/brown-house-museum-ca-1851/,2019-10-16,,,,,,,Washington County Historical Society,https://web.archive.org/web/20191021185744/https://wacohistorical.org/,2019-10-21,,,,,,,,,,,,,,,
0158,Old City Cemetary,https://wacohistorical.org/historical-sites/old-city-cemetery-ca-1831/,2019-10-21,"heritage site in Sandersville, Georgia, USA",,heritage site,https://wacohistorical.org/historical-sites/old-city-cemetery-ca-1831/,2019-10-21,"100 Virginia Avenue, Sandersville, GA 31082",https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,Sandersville,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,United States of America,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,"32.982342, -82.814191",https://www.geocod.io,2019-10-23,,,,,,,https://wacohistorical.org/historical-sites/old-city-cemetery-ca-1831/,https://web.archive.org/web/20191016184551/https://wacohistorical.org/historical-sites/old-city-cemetery-ca-1831/,2019-10-16,,,,,,,Washington County Historical Society,https://web.archive.org/web/20191021185744/https://wacohistorical.org/,2019-10-21,,,,,,,,,,,,,,,
0159,Warthen Old Jail,https://wacohistorical.org/historical-sites/warthen-old-jail-ca-1786/,2019-10-21,"heritage site in Warthen, Georgia, USA",,heritage site,https://wacohistorical.org/historical-sites/warthen-old-jail-ca-1786/,2019-10-21,"7616 Highway 15 North, Warthen, GA 31094",https://web.archive.org/web/20191021190706/https://www.exploregeorgia.org/warthen/general/historic-sites-trails-tours/warthen-old-jail,2019-10-21,Warthen,https://web.archive.org/web/20191021190706/https://www.exploregeorgia.org/warthen/general/historic-sites-trails-tours/warthen-old-jail,2019-10-21,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191021190706/https://www.exploregeorgia.org/warthen/general/historic-sites-trails-tours/warthen-old-jail,2019-10-21,United States of America,https://web.archive.org/web/20191021190706/https://www.exploregeorgia.org/warthen/general/historic-sites-trails-tours/warthen-old-jail,2019-10-21,"33.096951, -82.806226",https://www.geocod.io,2019-10-23,+1-478-552-3288,https://web.archive.org/web/20191021190706/https://www.exploregeorgia.org/warthen/general/historic-sites-trails-tours/warthen-old-jail,2019-10-21,,,,https://wacohistorical.org/historical-sites/warthen-old-jail-ca-1786/,https://web.archive.org/web/20191016184448/https://wacohistorical.org/historical-sites/warthen-old-jail-ca-1786/,2019-10-16,1786,https://web.archive.org/web/20191016184448/https://wacohistorical.org/historical-sites/warthen-old-jail-ca-1786/,2019-10-21,,,,Washington County Historical Society,https://web.archive.org/web/20191021185744/https://wacohistorical.org/,2019-10-21,,,,,,,,,,,,,,,
0160,Charles E. Choate,https://wacohistorical.org/historical-sites/charles-e-choate/,2019-10-21,"museum in Sandersville, Georgia, USA",,museum,https://wacohistorical.org/historical-sites/charles-e-choate/,2019-10-21,"603 South Harris Street, Sandersville, GA 31082",https://web.archive.org/web/20191021191604/https://www.washingtoncountyga.com/,2019-10-21,Sandersville,https://web.archive.org/web/20191021191604/https://www.washingtoncountyga.com/,2019-10-21,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191021191604/https://www.washingtoncountyga.com/,2019-10-21,United States of America,https://web.archive.org/web/20191021191604/https://www.washingtoncountyga.com/,2019-10-21,"32.973217, -82.808549",https://www.geocod.io,2019-10-23,+1-478-552-3288,https://web.archive.org/web/20191021191604/https://www.washingtoncountyga.com/,2019-10-21,,,,https://wacohistorical.org/historical-sites/charles-e-choate/,https://web.archive.org/web/20191016184754/https://wacohistorical.org/historical-sites/charles-e-choate/,2019-10-16,,,,,,,Washington County Historical Society,https://web.archive.org/web/20191021185744/https://wacohistorical.org/,2019-10-21,,,,,,,,,,,,,,,
0161,Washington County Courthouse,https://wacohistorical.org/historical-sites/washington-county-courthouse-ca-1869/,2019-10-21,"heritage site in Sandersville, Georgia, USA",,heritage site,https://wacohistorical.org/historical-sites/washington-county-courthouse-ca-1869/,2019-10-21,"132 West Haynes Street, Sandersville, GA 31082",https://web.archive.org/web/20191021192538/http://washingtoncountyga.gov/departments/clerk-of-courts/,2019-10-21,Sandersville,https://web.archive.org/web/20191021192538/http://washingtoncountyga.gov/departments/clerk-of-courts/,2019-10-21,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191021192538/http://washingtoncountyga.gov/departments/clerk-of-courts/,2019-10-21,United States of America,https://web.archive.org/web/20191021192538/http://washingtoncountyga.gov/departments/clerk-of-courts/,2019-10-21,"32.983104, -82.811937",https://www.geocod.io,2019-10-23,+1-478-552-3186,https://web.archive.org/web/20191021192538/http://washingtoncountyga.gov/departments/clerk-of-courts/,2019-10-21,,,,https://wacohistorical.org/historical-sites/washington-county-courthouse-ca-1869/,https://web.archive.org/web/20191016184704/https://wacohistorical.org/historical-sites/washington-county-courthouse-ca-1869/,2019-10-16,1869,https://web.archive.org/web/20191016184704/https://wacohistorical.org/historical-sites/washington-county-courthouse-ca-1869/,2019-10-21,,,,Washington County Historical Society,https://web.archive.org/web/20191021185744/https://wacohistorical.org/,2019-10-21,,,,,,,,,,,,,,,
0162,Jefferson Davis’ Heritage Trail & Sherman’s March to the Sea Trail,https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-21,"heritage site in Warthen, Georgia, USA",,heritage site,https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-21,,,,Warthen,https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-21,,,,Georgia,https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-21,United States of America,https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-21,,,,,,,,,,https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,https://web.archive.org/web/20191016185030/https://wacohistorical.org/historical-sites/jefferson-davis-heritage-trail-shermans-march-to-the-sea/,2019-10-16,,,,,,,Washington County Historical Society,https://web.archive.org/web/20191021185744/https://wacohistorical.org/,2019-10-21,,,,,,,,,,,,,,,
,Jefferson Davis’ Heritage Trail & Sherman’s March to the Sea Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civil War Heritage Trails,https://www.civilwarheritagetrails.org/index.html,2019-10-21,,,,,,,,,,,,,,,
0163,Hamburg State Park,https://web.archive.org/web/20191016185137/https://wacohistorical.org/historical-sites/hamburg-state-park/,2019-10-21,"museum in Mitchell, Georgia, USA",,museum,https://web.archive.org/web/20191016185137/https://wacohistorical.org/historical-sites/hamburg-state-park/,2019-10-21,"6071 Hamburg State Park Road, Mitchell, GA 30820",https://web.archive.org/web/20191021194503/https://gastateparks.org/Hamburg,2019-10-21,Mitchell,https://web.archive.org/web/20191021194503/https://gastateparks.org/Hamburg,2019-10-21,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191021194503/https://gastateparks.org/Hamburg,2019-10-21,United States of America,https://web.archive.org/web/20191021194503/https://gastateparks.org/Hamburg,2019-10-21,"33.207773, -82.776722",https://www.geocod.io,2019-10-23,+1-478-552-2393,https://web.archive.org/web/20191021194503/https://gastateparks.org/Hamburg,2019-10-21,,,,https://gastateparks.org/Hamburg,https://web.archive.org/web/20191016185137/https://wacohistorical.org/historical-sites/hamburg-state-park/,2019-10-16,,,,,,,Georgia State Parks & Historic Sites,https://web.archive.org/web/20191021195059/https://gastateparks.org/,2019-10-21,,,,,,,,,,,,,,,
